2048-fp-regs_16-rob-entries_256-iq-entries,31490,0.030955
2048-fp-regs_16-rob-entries_32-iq-entries,31490,0.030955
2048-fp-regs_16-rob-entries_4-iq-entries,31483,0.019010
2048-fp-regs_16-rob-entries_64-iq-entries,31490,0.030955
2048-fp-regs_16-rob-entries_8-iq-entries,0.026113,2904890
2048-fp-regs_256-rob-entries_128-iq-entries,0.050137,2504101
2048-fp-regs_256-rob-entries_16-iq-entries,0.036860,2805239
2048-fp-regs_256-rob-entries_256-iq-entries,0.052622,2504181
2048-fp-regs_256-rob-entries_32-iq-entries,0.046536,2696928
2048-fp-regs_256-rob-entries_4-iq-entries,31483,0.019011
2048-fp-regs_256-rob-entries_64-iq-entries,0.051403,2524952
2048-fp-regs_256-rob-entries_8-iq-entries,0.029967,2904906
2048-fp-regs_32-rob-entries_128-iq-entries,0.040774,2805341
2048-fp-regs_32-rob-entries_16-iq-entries,0.036453,2805219
2048-fp-regs_32-rob-entries_256-iq-entries,0.040774,2805341
2048-fp-regs_32-rob-entries_32-iq-entries,0.040774,2805341
2048-fp-regs_32-rob-entries_4-iq-entries,31483,0.019011
2048-fp-regs_32-rob-entries_64-iq-entries,0.040774,2805341
2048-fp-regs_32-rob-entries_8-iq-entries,0.029963,2904908
2048-fp-regs_4-rob-entries_128-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_16-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_256-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_32-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_4-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_64-iq-entries,31479,0.014225
2048-fp-regs_4-rob-entries_8-iq-entries,31479,0.014225
2048-fp-regs_64-rob-entries_128-iq-entries,0.050240,2619830
2048-fp-regs_64-rob-entries_16-iq-entries,0.036844,2805231
2048-fp-regs_64-rob-entries_256-iq-entries,0.050240,2619830
2048-fp-regs_64-rob-entries_32-iq-entries,0.046533,2696904
2048-fp-regs_64-rob-entries_4-iq-entries,31483,0.019011
2048-fp-regs_64-rob-entries_64-iq-entries,0.050240,2619830
2048-fp-regs_64-rob-entries_8-iq-entries,0.029967,2904906
2048-fp-regs_8-rob-entries_128-iq-entries,31486,0.020344
2048-fp-regs_8-rob-entries_16-iq-entries,31486,0.020344
2048-fp-regs_8-rob-entries_256-iq-entries,31486,0.020344
2048-fp-regs_8-rob-entries_32-iq-entries,31486,0.020344
2048-fp-regs_8-rob-entries_4-iq-entries,31483,0.018964
2048-fp-regs_8-rob-entries_64-iq-entries,31486,0.020344
2048-fp-regs_8-rob-entries_8-iq-entries,31486,0.020344
256-fp-regs_128-rob-entries_128-iq-entries,0.052331,2518018
256-fp-regs_128-rob-entries_16-iq-entries,0.036860,2805239
256-fp-regs_128-rob-entries_256-iq-entries,0.052331,2518018
256-fp-regs_128-rob-entries_32-iq-entries,0.046536,2696920
256-fp-regs_128-rob-entries_4-iq-entries,31483,0.019011
256-fp-regs_128-rob-entries_64-iq-entries,0.051401,2524941
256-fp-regs_128-rob-entries_8-iq-entries,0.029967,2904906
256-fp-regs_16-rob-entries_128-iq-entries,31490,0.030955
256-fp-regs_16-rob-entries_16-iq-entries,31490,0.030955
256-fp-regs_16-rob-entries_256-iq-entries,31490,0.030955
256-fp-regs_16-rob-entries_32-iq-entries,31490,0.030955
256-fp-regs_16-rob-entries_4-iq-entries,31483,0.019010
256-fp-regs_16-rob-entries_64-iq-entries,31490,0.030955
256-fp-regs_16-rob-entries_8-iq-entries,0.026113,2904890
256-fp-regs_256-rob-entries_128-iq-entries,0.050137,2504101
256-fp-regs_256-rob-entries_16-iq-entries,0.036860,2805239
256-fp-regs_256-rob-entries_256-iq-entries,0.052622,2504181
256-fp-regs_256-rob-entries_32-iq-entries,0.046536,2696928
256-fp-regs_256-rob-entries_4-iq-entries,31483,0.019011
256-fp-regs_256-rob-entries_64-iq-entries,0.051403,2524952
256-fp-regs_256-rob-entries_8-iq-entries,0.029967,2904912
256-fp-regs_32-rob-entries_128-iq-entries,0.040774,2805341
256-fp-regs_32-rob-entries_16-iq-entries,0.036453,2805219
256-fp-regs_32-rob-entries_256-iq-entries,0.040774,2805341
256-fp-regs_32-rob-entries_32-iq-entries,0.040774,2805341
256-fp-regs_32-rob-entries_4-iq-entries,31483,0.019011
256-fp-regs_32-rob-entries_64-iq-entries,0.040774,2805341
256-fp-regs_32-rob-entries_8-iq-entries,0.029963,2904908
256-fp-regs_4-rob-entries_128-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_16-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_256-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_32-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_4-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_64-iq-entries,31479,0.014225
256-fp-regs_4-rob-entries_8-iq-entries,31479,0.014225
256-fp-regs_64-rob-entries_128-iq-entries,0.050240,2619830
256-fp-regs_64-rob-entries_16-iq-entries,0.036844,2805231
256-fp-regs_64-rob-entries_256-iq-entries,0.050240,2619830
256-fp-regs_64-rob-entries_32-iq-entries,0.046533,2696904
256-fp-regs_64-rob-entries_4-iq-entries,31483,0.019011
256-fp-regs_64-rob-entries_64-iq-entries,0.050240,2619830
256-fp-regs_64-rob-entries_8-iq-entries,0.029967,2904906
256-fp-regs_8-rob-entries_128-iq-entries,31486,0.020344
256-fp-regs_8-rob-entries_16-iq-entries,31486,0.020344
256-fp-regs_8-rob-entries_256-iq-entries,31486,0.020344
256-fp-regs_8-rob-entries_32-iq-entries,31486,0.020344
256-fp-regs_8-rob-entries_4-iq-entries,31483,0.018964
256-fp-regs_8-rob-entries_64-iq-entries,31486,0.020344
256-fp-regs_8-rob-entries_8-iq-entries,31486,0.020344
4096-fp-regs_128-rob-entries_128-iq-entries,0.052331,2518018
4096-fp-regs_128-rob-entries_16-iq-entries,0.036860,2805239
4096-fp-regs_128-rob-entries_256-iq-entries,0.052331,2518018
4096-fp-regs_128-rob-entries_32-iq-entries,0.046536,2696920
4096-fp-regs_128-rob-entries_4-iq-entries,31483,0.019011
4096-fp-regs_128-rob-entries_64-iq-entries,0.051401,2524941
4096-fp-regs_128-rob-entries_8-iq-entries,0.029967,2904906
4096-fp-regs_16-rob-entries_128-iq-entries,31490,0.030955
4096-fp-regs_16-rob-entries_16-iq-entries,31490,0.030955
4096-fp-regs_16-rob-entries_256-iq-entries,31490,0.030955
4096-fp-regs_16-rob-entries_32-iq-entries,31490,0.030955
4096-fp-regs_16-rob-entries_4-iq-entries,31483,0.019010
4096-fp-regs_16-rob-entries_64-iq-entries,31490,0.030955
4096-fp-regs_16-rob-entries_8-iq-entries,0.026113,2904890
4096-fp-regs_256-rob-entries_128-iq-entries,0.050137,2504101
4096-fp-regs_256-rob-entries_16-iq-entries,0.036860,2805239
4096-fp-regs_256-rob-entries_256-iq-entries,0.052622,2504181
4096-fp-regs_256-rob-entries_32-iq-entries,0.046536,2696928
4096-fp-regs_256-rob-entries_4-iq-entries,31483,0.019011
4096-fp-regs_256-rob-entries_64-iq-entries,0.051403,2524952
4096-fp-regs_256-rob-entries_8-iq-entries,0.029967,2904906
4096-fp-regs_32-rob-entries_128-iq-entries,0.040774,2805341
4096-fp-regs_32-rob-entries_16-iq-entries,0.036453,2805219
4096-fp-regs_32-rob-entries_256-iq-entries,0.040774,2805341
4096-fp-regs_32-rob-entries_32-iq-entries,0.040774,2805341
4096-fp-regs_32-rob-entries_4-iq-entries,31483,0.019011
4096-fp-regs_32-rob-entries_64-iq-entries,0.040774,2805341
4096-fp-regs_32-rob-entries_8-iq-entries,0.029963,2904908
4096-fp-regs_4-rob-entries_128-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_16-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_256-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_32-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_4-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_64-iq-entries,31479,0.014225
4096-fp-regs_4-rob-entries_8-iq-entries,31479,0.014225
4096-fp-regs_64-rob-entries_128-iq-entries,0.050240,2619830
4096-fp-regs_64-rob-entries_16-iq-entries,0.036844,2805231
4096-fp-regs_64-rob-entries_256-iq-entries,0.050240,2619830
4096-fp-regs_64-rob-entries_32-iq-entries,0.046533,2696904
4096-fp-regs_64-rob-entries_4-iq-entries,31483,0.019011
4096-fp-regs_64-rob-entries_64-iq-entries,0.050240,2619830
4096-fp-regs_64-rob-entries_8-iq-entries,0.029967,2904906
4096-fp-regs_8-rob-entries_128-iq-entries,31486,0.020344
4096-fp-regs_8-rob-entries_16-iq-entries,31486,0.020344
4096-fp-regs_8-rob-entries_256-iq-entries,31486,0.020344
4096-fp-regs_8-rob-entries_32-iq-entries,31486,0.020344
4096-fp-regs_8-rob-entries_4-iq-entries,31483,0.018964
4096-fp-regs_8-rob-entries_64-iq-entries,31486,0.020344
4096-fp-regs_8-rob-entries_8-iq-entries,31486,0.020344
512-fp-regs_128-rob-entries_128-iq-entries,0.052331,2518018
512-fp-regs_128-rob-entries_16-iq-entries,0.036860,2805239
512-fp-regs_128-rob-entries_256-iq-entries,0.052331,2518018
512-fp-regs_128-rob-entries_32-iq-entries,0.046536,2696920
512-fp-regs_128-rob-entries_4-iq-entries,31483,0.019011
512-fp-regs_128-rob-entries_64-iq-entries,0.051401,2524941
512-fp-regs_128-rob-entries_8-iq-entries,0.029967,2904906
512-fp-regs_16-rob-entries_128-iq-entries,31490,0.030955
512-fp-regs_16-rob-entries_16-iq-entries,31490,0.030955
512-fp-regs_16-rob-entries_256-iq-entries,31490,0.030955
512-fp-regs_16-rob-entries_32-iq-entries,31490,0.030955
512-fp-regs_16-rob-entries_4-iq-entries,31483,0.019010
512-fp-regs_16-rob-entries_64-iq-entries,31490,0.030955
512-fp-regs_16-rob-entries_8-iq-entries,0.026113,2904890
512-fp-regs_256-rob-entries_128-iq-entries,0.050137,2504101
512-fp-regs_256-rob-entries_16-iq-entries,0.036860,2805239
512-fp-regs_256-rob-entries_256-iq-entries,0.052622,2504181
512-fp-regs_256-rob-entries_32-iq-entries,0.046536,2696928
512-fp-regs_256-rob-entries_4-iq-entries,31483,0.019011
512-fp-regs_256-rob-entries_64-iq-entries,0.051403,2524952
512-fp-regs_256-rob-entries_8-iq-entries,0.029967,2904906
512-fp-regs_32-rob-entries_128-iq-entries,0.040774,2805341
512-fp-regs_32-rob-entries_16-iq-entries,0.036453,2805219
512-fp-regs_32-rob-entries_256-iq-entries,0.040774,2805341
512-fp-regs_32-rob-entries_32-iq-entries,0.040774,2805341
512-fp-regs_32-rob-entries_4-iq-entries,31483,0.019011
512-fp-regs_32-rob-entries_64-iq-entries,0.040774,2805341
512-fp-regs_32-rob-entries_8-iq-entries,0.029963,2904908
512-fp-regs_4-rob-entries_128-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_16-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_256-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_32-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_4-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_64-iq-entries,31479,0.014225
512-fp-regs_4-rob-entries_8-iq-entries,31479,0.014225
512-fp-regs_64-rob-entries_128-iq-entries,0.050240,2619830
512-fp-regs_64-rob-entries_16-iq-entries,0.036844,2805231
512-fp-regs_64-rob-entries_256-iq-entries,0.050240,2619830
512-fp-regs_64-rob-entries_32-iq-entries,0.046533,2696904
512-fp-regs_64-rob-entries_4-iq-entries,31483,0.019011
512-fp-regs_64-rob-entries_64-iq-entries,0.050240,2619830
512-fp-regs_64-rob-entries_8-iq-entries,0.029967,2904906
512-fp-regs_8-rob-entries_128-iq-entries,31486,0.020344
512-fp-regs_8-rob-entries_16-iq-entries,31486,0.020344
512-fp-regs_8-rob-entries_256-iq-entries,31486,0.020344
512-fp-regs_8-rob-entries_32-iq-entries,31486,0.020344
512-fp-regs_8-rob-entries_4-iq-entries,31483,0.018964
512-fp-regs_8-rob-entries_64-iq-entries,31486,0.020344
512-fp-regs_8-rob-entries_8-iq-entries,31486,0.020344
